2025-03-21 19:41:58,963 - VoiceApp - INFO - PyAudio imported successfully
2025-03-21 19:41:59,041 - VoiceApp - INFO - Initializing Voice Cloning App
2025-03-21 19:41:59,041 - VoiceApp - INFO - Voice model initialized on cpu
2025-03-21 19:41:59,042 - VoiceApp - INFO - Audio player initialized
2025-03-21 19:41:59,064 - matplotlib.pyplot - DEBUG - Loaded backend qtagg version 5.15.6.
2025-03-21 19:41:59,078 - matplotlib.font_manager - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2025-03-21 19:41:59,078 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $const52.23.1 = const(int, 0)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $const54.24.1 = const(int, -1)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $56call_function.25.1 = call $50load_global.22.1($const52.23.1, $const54.24.1, func=$50load_global.22.1, args=[Var($const52.23.1, <string>:6), Var($const54.24.1, <string>:6)], kws=(), vararg=None, varkwarg=None, target=None)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $58unary_negative.26.1 = unary(fn=<built-in function neg>, value=$56call_function.25.1)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $const62.28.1 = const(int, 0)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $64binary_subscr.29.1 = getitem(value=full_shape0, index=$const62.28.1, fn=<built-in function getitem>)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $66load_global.30.1 = global(max: <built-in function max>)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $const68.31.1 = const(int, 0)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $const70.32.1 = const(int, 1)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $72call_function.33.1 = call $66load_global.30.1($const68.31.1, $const70.32.1, func=$66load_global.30.1, args=[Var($const68.31.1, <string>:6), Var($const70.32.1, <string>:6)], kws=(), vararg=None, varkwarg=None, target=None)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $74binary_subtract.34.1 = $64binary_subscr.29.1 - $72call_function.33.1
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $76call_function.35.1 = call $48load_global.21.1($58unary_negative.26.1, $74binary_subtract.34.1, func=$48load_global.21.1, args=[Var($58unary_negative.26.1, <string>:6), Var($74binary_subtract.34.1, <string>:6)], kws=(), vararg=None, varkwarg=None, target=None)
2025-03-21 20:14:15,135 - numba.core.ssa - DEBUG - on stmt: $78get_iter.36.1 = getiter(value=$76call_function.35.1)
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: $phi80.0.1 = $78get_iter.36.1
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: jump 80
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - ==== SSA block analysis pass on 80
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - Running <numba.core.ssa._GatherDefsHandler object at 0x727f5e4b9d20>
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: $80for_iter.1.1 = iternext(value=$phi80.0.1)
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: $80for_iter.2.1 = pair_first(value=$80for_iter.1.1)
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: $80for_iter.3.1 = pair_second(value=$80for_iter.1.1)
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: $phi82.1.1 = $80for_iter.2.1
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: branch $80for_iter.3.1, 82, 92
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - ==== SSA block analysis pass on 82
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - Running <numba.core.ssa._GatherDefsHandler object at 0x727f5e4b9d20>
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: index00 = $phi82.1.1
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: jump 90
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - ==== SSA block analysis pass on 92
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - Running <numba.core.ssa._GatherDefsHandler object at 0x727f5e4b9d20>
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: $92return_value.1.1 = cast(value=out0)
2025-03-21 20:14:15,136 - numba.core.ssa - DEBUG - on stmt: return $92return_value.1.1
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - ==== SSA block analysis pass on 90
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - Running <numba.core.ssa._GatherDefsHandler object at 0x727f5e4b9d20>
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: $const4.1 = const(int, 0)
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: stencil_index = $const4.1 + index00
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: $6binary_subscr.2 = getitem(value=x, index=stencil_index, fn=<built-in function getitem>)
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: $const10.4 = const(int, -1)
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: stencil_index.1 = $const10.4 + index00
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: $12binary_subscr.5 = getitem(value=x, index=stencil_index.1, fn=<built-in function getitem>)
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: $14compare_op.6 = $6binary_subscr.2 > $12binary_subscr.5
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: $const18.8 = const(int, 0)
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: stencil_index.2 = $const18.8 + index00
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: $20binary_subscr.9 = getitem(value=x, index=stencil_index.2, fn=<built-in function getitem>)
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: $const24.11 = const(int, 1)
2025-03-21 20:14:15,137 - numba.core.ssa - DEBUG - on stmt: stencil_index.3 = $const24.11 + index00
2025-03-21 20:14:15,138 - numba.core.ssa - DEBUG - on stmt: $26binary_subscr.12 = getitem(value=x, index=stencil_index.3, fn=<built-in function getitem>)
2025-03-21 20:14:15,138 - numba.core.ssa - DEBUG - on stmt: $28compare_op.13 = $20binary_subscr.9 >= $26binary_subscr.12
2025-03-21 20:14:15,138 - numba.core.ssa - DEBUG - on stmt: $30binary_and.14 = $14compare_op.6 & $28compare_op.13
2025-03-21 20:14:15,138 - numba.core.ssa - DEBUG - on stmt: $32return_value.15 = cast(value=$30binary_and.14)
2025-03-21 20:14:15,138 - numba.core.ssa - DEBUG - on stmt: out0[index00] = $32return_value.15
2025-03-21 20:14:15,138 - numba.core.ssa - DEBUG - on stmt: jump 91
2025-03-21 20:14:15,138 - numba.core.ssa - DEBUG - ==== SSA block analysis pass on 91
2025-03-21 20:14:15,138 - numba.core.ssa - DEBUG - Running <numba.core.ssa._GatherDefsHandler object at 0x727f5e4b9d20>
2025-03-21 20:14:15,138 - numba.core.ssa - DEBUG - on stmt: jump 80
2025-03-21 20:14:15,140 - numba.core.ssa - DEBUG - defs defaultdict(<class 'list'>,
            {'$10load_attr.3.1': [(<numba.core.ir.Assign object at 0x727f5e02d900>,
                                   0)],
             '$12binary_subscr.5': [(<numba.core.ir.Assign object at 0x727f5e05d0f0>,
                                     90)],
             '$14compare_op.6': [(<numba.core.ir.Assign object at 0x727f5e49a5c0>,
                                  90)],
             '$14load_global.5.1': [(<numba.core.ir.Assign object at 0x727f5e02d630>,
                                     0)],
             '$16load_attr.6.1': [(<numba.core.ir.Assign object at 0x727f5e02f970>,
                                   0)],
             '$20binary_subscr.9': [(<numba.core.ir.Assign object at 0x727f5e02c130>,
                                     90)],
             '$26binary_subscr.12': [(<numba.core.ir.Assign object at 0x727f5e02c6a0>,
                                      90)],
             '$28compare_op.13': [(<numba.core.ir.Assign object at 0x727f5e05fbe0>,
                                   90)],
             '$30binary_and.14': [(<numba.core.ir.Assign object at 0x727f5e05c4c0>,
                                   90)],
             '$32build_slice.13.1': [(<numba.core.ir.Assign object at 0x727f5e02e410>,
                                      0)],
             '$32build_slice.14.1': [(<numba.core.ir.Assign object at 0x727f5e02e4d0>,
                                      0)],
             '$32return_value.15': [(<numba.core.ir.Assign object at 0x727f5e05ee00>,
                                     90)],
             '$44build_slice.19.1': [(<numba.core.ir.Assign object at 0x727f5e02faf0>,
                                      0)],
             '$44build_slice.20.1': [(<numba.core.ir.Assign object at 0x727f5e02fc40>,
                                      0)],
             '$48load_global.21.1': [(<numba.core.ir.Assign object at 0x727f5e02e9b0>,
                                      0)],
             '$50load_global.22.1': [(<numba.core.ir.Assign object at 0x727f5e02f730>,
                                      0)],
             '$56call_function.25.1': [(<numba.core.ir.Assign object at 0x727f5e02e770>,
                                        0)],
             '$58unary_negative.26.1': [(<numba.core.ir.Assign object at 0x727f5e02dde0>,
                                         0)],
             '$64binary_subscr.29.1': [(<numba.core.ir.Assign object at 0x727f5e385a80>,
                                        0)],
             '$66load_global.30.1': [(<numba.core.ir.Assign object at 0x727f5e387820>,
                                      0)],
             '$6binary_subscr.2': [(<numba.core.ir.Assign object at 0x727f5e05d810>,
                                    90)],
             '$72call_function.33.1': [(<numba.core.ir.Assign object at 0x727f5e385810>,
                                        0)],
             '$74binary_subtract.34.1': [(<numba.core.ir.Assign object at 0x727f5e3847c0>,
                                          0)],
             '$76call_function.35.1': [(<numba.core.ir.Assign object at 0x727f5e385480>,
                                        0)],
             '$78get_iter.36.1': [(<numba.core.ir.Assign object at 0x727f5e385c30>,
                                   0)],
             '$80for_iter.1.1': [(<numba.core.ir.Assign object at 0x727f5e385690>,
                                  80)],
             '$80for_iter.2.1': [(<numba.core.ir.Assign object at 0x727f5e386470>,
                                  80)],
             '$80for_iter.3.1': [(<numba.core.ir.Assign object at 0x727f5e384f10>,
                                  80)],
             '$8load_global.2.1': [(<numba.core.ir.Assign object at 0x727f5e02d150>,
                                    0)],
             '$92return_value.1.1': [(<numba.core.ir.Assign object at 0x727f5e386a70>,
                                      92)],
             '$const10.4': [(<numba.core.ir.Assign object at 0x727f5e4fd1e0>,
                             90)],
             '$const18.8': [(<numba.core.ir.Assign object at 0x727f5e49bfa0>,
                             90)],
             '$const24.11': [(<numba.core.ir.Assign object at 0x727f5e3671c0>,
                              90)],
             '$const24.9.1': [(<numba.core.ir.Assign object at 0x727f5e02c550>,
                               0)],
             '$const28.11.1': [(<numba.core.ir.Assign object at 0x727f5e02e6e0>,
                                0)],
             '$const30.12.1': [(<numba.core.ir.Assign object at 0x727f5e02f9a0>,
                                0)],
             '$const36.15.1': [(<numba.core.ir.Assign object at 0x727f5e02fb80>,
                                0)],
             '$const4.1': [(<numba.core.ir.Assign object at 0x727f5e49bdc0>,
                            90)],
             '$const40.17.1': [(<numba.core.ir.Assign object at 0x727f5e02e1a0>,
                                0)],
             '$const42.18.1': [(<numba.core.ir.Assign object at 0x727f5e02f850>,
                                0)],
             '$const52.23.1': [(<numba.core.ir.Assign object at 0x727f5e02e050>,
                                0)],
             '$const54.24.1': [(<numba.core.ir.Assign object at 0x727f5e02c8b0>,
                                0)],
             '$const62.28.1': [(<numba.core.ir.Assign object at 0x727f5e385c90>,
                                0)],
             '$const68.31.1': [(<numba.core.ir.Assign object at 0x727f5e3842e0>,
                                0)],
             '$const70.32.1': [(<numba.core.ir.Assign object at 0x727f5e385e70>,
                                0)],
             '$phi80.0.1': [(<numba.core.ir.Assign object at 0x727f5e02e0b0>,
                             0)],
             '$phi82.1.1': [(<numba.core.ir.Assign object at 0x727f5e02d990>,
                             80)],
             'full_shape0': [(<numba.core.ir.Assign object at 0x727f5e02d8d0>,
                              0)],
             'index00': [(<numba.core.ir.Assign object at 0x727f5e387640>, 82)],
             'out0': [(<numba.core.ir.Assign object at 0x727f5e02c400>, 0)],
             'stencil_index': [(<numba.core.ir.Assign object at 0x727f5e05e2c0>,
                                90)],
             'stencil_index.1': [(<numba.core.ir.Assign object at 0x727f5e05c9a0>,
                                  90)],
             'stencil_index.2': [(<numba.core.ir.Assign object at 0x727f5e05cc10>,
                                  90)],
             'stencil_index.3': [(<numba.core.ir.Assign object at 0x727f5e02d570>,
                                  90)],
             'x': [(<numba.core.ir.Assign object at 0x727f5e02d7e0>, 0)]})
2025-03-21 20:14:15,141 - numba.core.ssa - DEBUG - SSA violators <numba.core.utils.OrderedSet object at 0x727f5e4b9d20>
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - bytecode dump:
>          0	NOP(arg=None, lineno=1063)
           2	LOAD_GLOBAL(arg=0, lineno=1077)
           4	LOAD_FAST(arg=0, lineno=1077)
           6	CALL_FUNCTION(arg=1, lineno=1077)
           8	LOAD_FAST(arg=1, lineno=1077)
          10	LOAD_CONST(arg=1, lineno=1077)
          12	LOAD_CONST(arg=1, lineno=1077)
          14	BUILD_SLICE(arg=2, lineno=1077)
          16	STORE_SUBSCR(arg=None, lineno=1077)
          18	LOAD_CONST(arg=1, lineno=1077)
          20	RETURN_VALUE(arg=None, lineno=1077)
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - pending: deque([State(pc_initial=0 nstack_initial=0)])
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - stack: []
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - state.pc_initial: State(pc_initial=0 nstack_initial=0)
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - dispatch pc=0, inst=NOP(arg=None, lineno=1063)
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - dispatch pc=2, inst=LOAD_GLOBAL(arg=0, lineno=1077)
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - dispatch pc=4, inst=LOAD_FAST(arg=0, lineno=1077)
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - stack ['$2load_global.0']
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - dispatch pc=6, inst=CALL_FUNCTION(arg=1, lineno=1077)
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - stack ['$2load_global.0', '$x4.1']
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - dispatch pc=8, inst=LOAD_FAST(arg=1, lineno=1077)
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - stack ['$6call_function.2']
2025-03-21 20:14:15,363 - numba.core.byteflow - DEBUG - dispatch pc=10, inst=LOAD_CONST(arg=1, lineno=1077)
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - stack ['$6call_function.2', '$y8.3']
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - dispatch pc=12, inst=LOAD_CONST(arg=1, lineno=1077)
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - stack ['$6call_function.2', '$y8.3', '$const10.4']
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - dispatch pc=14, inst=BUILD_SLICE(arg=2, lineno=1077)
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - stack ['$6call_function.2', '$y8.3', '$const10.4', '$const12.5']
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - dispatch pc=16, inst=STORE_SUBSCR(arg=None, lineno=1077)
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - stack ['$6call_function.2', '$y8.3', '$14build_slice.7']
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - dispatch pc=18, inst=LOAD_CONST(arg=1, lineno=1077)
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - dispatch pc=20, inst=RETURN_VALUE(arg=None, lineno=1077)
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - stack ['$const18.8']
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - end state. edges=[]
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - -------------------------Prune PHIs-------------------------
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - Used_phis: defaultdict(<class 'set'>, {State(pc_initial=0 nstack_initial=0): set()})
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - defmap: {}
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - phismap: defaultdict(<class 'set'>, {})
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - changing phismap: defaultdict(<class 'set'>, {})
2025-03-21 20:14:15,364 - numba.core.byteflow - DEBUG - keep phismap: {}
2025-03-21 20:14:15,365 - numba.core.byteflow - DEBUG - new_out: defaultdict(<class 'dict'>, {})
2025-03-21 20:14:15,365 - numba.core.byteflow - DEBUG - ----------------------DONE Prune PHIs-----------------------
2025-03-21 20:14:15,365 - numba.core.byteflow - DEBUG - block_infos State(pc_initial=0 nstack_initial=0):
AdaptBlockInfo(insts=((0, {}), (2, {'res': '$2load_global.0'}), (4, {'res': '$x4.1'}), (6, {'func': '$2load_global.0', 'args': ['$x4.1'], 'res': '$6call_function.2'}), (8, {'res': '$y8.3'}), (10, {'res': '$const10.4'}), (12, {'res': '$const12.5'}), (14, {'start': '$const10.4', 'stop': '$const12.5', 'step': None, 'res': '$14build_slice.7', 'slicevar': '$14build_slice.6'}), (16, {'target': '$y8.3', 'index': '$14build_slice.7', 'value': '$6call_function.2'}), (18, {'res': '$const18.8'}), (20, {'retval': '$const18.8', 'castval': '$20return_value.9'})), outgoing_phis={}, blockstack=(), active_try_block=None, outgoing_edgepushed={})
2025-03-21 20:14:15,365 - numba.core.interpreter - DEBUG - label 0:
    x = arg(0, name=x)                       ['x']
    y = arg(1, name=y)                       ['y']
    $2load_global.0 = global(_localmax_sten: <numba.stencils.stencil.StencilFunc object at 0x727f5e0debc0>) ['$2load_global.0']
    $6call_function.2 = call $2load_global.0(x, func=$2load_global.0, args=[Var(x, utils.py:1063)], kws=(), vararg=None, varkwarg=None, target=None) ['$2load_global.0', '$6call_function.2', 'x']
    $const10.4 = const(NoneType, None)       ['$const10.4']
    $const12.5 = const(NoneType, None)       ['$const12.5']
    $14build_slice.6 = global(slice: <class 'slice'>) ['$14build_slice.6']
    $14build_slice.7 = call $14build_slice.6($const10.4, $const12.5, func=$14build_slice.6, args=(Var($const10.4, utils.py:1077), Var($const12.5, utils.py:1077)), kws=(), vararg=None, varkwarg=None, target=None) ['$14build_slice.6', '$14build_slice.7', '$const10.4', '$const12.5']
    y[$14build_slice.7] = $6call_function.2  ['$14build_slice.7', '$6call_function.2', 'y']
    $const18.8 = const(NoneType, None)       ['$const18.8']
    $20return_value.9 = cast(value=$const18.8) ['$20return_value.9', '$const18.8']
    return $20return_value.9                 ['$20return_value.9']

2025-03-21 20:14:15,370 - numba.core.ssa - DEBUG - ==== SSA block analysis pass on 0
2025-03-21 20:14:15,370 - numba.core.ssa - DEBUG - Running <numba.core.ssa._GatherDefsHandler object at 0x727f5e4fc250>
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: x = arg(0, name=x)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: y = arg(1, name=y)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: $2load_global.0 = global(_localmax_sten: <numba.stencils.stencil.StencilFunc object at 0x727f5e0debc0>)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: $6call_function.2 = call $2load_global.0(x, func=$2load_global.0, args=[Var(x, utils.py:1063)], kws=(), vararg=None, varkwarg=None, target=None)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: $const10.4 = const(NoneType, None)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: $const12.5 = const(NoneType, None)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: $14build_slice.6 = global(slice: <class 'slice'>)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: $14build_slice.7 = call $14build_slice.6($const10.4, $const12.5, func=$14build_slice.6, args=(Var($const10.4, utils.py:1077), Var($const12.5, utils.py:1077)), kws=(), vararg=None, varkwarg=None, target=None)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: y[slice(None, None, None)] = $6call_function.2
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: $const18.8 = const(NoneType, None)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: $20return_value.9 = cast(value=$const18.8)
2025-03-21 20:14:15,371 - numba.core.ssa - DEBUG - on stmt: return $20return_value.9
2025-03-21 20:14:15,372 - numba.core.ssa - DEBUG - defs defaultdict(<class 'list'>,
            {'$14build_slice.6': [(<numba.core.ir.Assign object at 0x727f54778580>,
                                   0)],
             '$14build_slice.7': [(<numba.core.ir.Assign object at 0x727f547786a0>,
                                   0)],
             '$20return_value.9': [(<numba.core.ir.Assign object at 0x727f54778a60>,
                                    0)],
             '$2load_global.0': [(<numba.core.ir.Assign object at 0x727f5470fd00>,
                                  0)],
             '$6call_function.2': [(<numba.core.ir.Assign object at 0x727f54778040>,
                                    0)],
             '$const10.4': [(<numba.core.ir.Assign object at 0x727f54778280>,
                             0)],
             '$const12.5': [(<numba.core.ir.Assign object at 0x727f54778400>,
                             0)],
             '$const18.8': [(<numba.core.ir.Assign object at 0x727f547788e0>,
                             0)],
             'x': [(<numba.core.ir.Assign object at 0x727f5470f490>, 0)],
             'y': [(<numba.core.ir.Assign object at 0x727f5470f220>, 0)]})
2025-03-21 20:14:15,372 - numba.core.ssa - DEBUG - SSA violators <numba.core.utils.OrderedSet object at 0x727f5e4fc250>
2025-03-21 20:14:15,390 - numba.core.byteflow - DEBUG - bytecode dump:
>          0	NOP(arg=None, lineno=1)
           2	LOAD_FAST(arg=0, lineno=2)
           4	LOAD_ATTR(arg=0, lineno=2)
           6	STORE_FAST(arg=1, lineno=2)
           8	LOAD_GLOBAL(arg=1, lineno=3)
          10	LOAD_ATTR(arg=2, lineno=3)
          12	LOAD_FAST(arg=1, lineno=3)
          14	LOAD_GLOBAL(arg=1, lineno=3)
          16	LOAD_ATTR(arg=3, lineno=3)
          18	LOAD_CONST(arg=1, lineno=3)
          20	CALL_FUNCTION_KW(arg=2, lineno=3)
          22	STORE_FAST(arg=2, lineno=3)
          24	LOAD_CONST(arg=2, lineno=4)
          26	LOAD_FAST(arg=2, lineno=4)
          28	LOAD_CONST(arg=0, lineno=4)
          30	LOAD_CONST(arg=3, lineno=4)
          32	BUILD_SLICE(arg=2, lineno=4)
          34	STORE_SUBSCR(arg=None, lineno=4)
          36	LOAD_CONST(arg=2, lineno=5)
          38	LOAD_FAST(arg=2, lineno=5)
          40	LOAD_CONST(arg=4, lineno=5)
          42	LOAD_CONST(arg=0, lineno=5)
          44	BUILD_SLICE(arg=2, lineno=5)
          46	STORE_SUBSCR(arg=None, lineno=5)
          48	LOAD_GLOBAL(arg=4, lineno=6)
          50	LOAD_GLOBAL(arg=5, lineno=6)
          52	LOAD_CONST(arg=2, lineno=6)
          54	LOAD_CONST(arg=4, lineno=6)
          56	CALL_FUNCTION(arg=2, lineno=6)
          58	UNARY_NEGATIVE(arg=None, lineno=6)
          60	LOAD_FAST(arg=1, lineno=6)
          62	LOAD_CONST(arg=2, lineno=6)
          64	BINARY_SUBSCR(arg=None, lineno=6)
          66	LOAD_GLOBAL(arg=6, lineno=6)
          68	LOAD_CONST(arg=2, lineno=6)
          70	LOAD_CONST(arg=3, lineno=6)
          72	CALL_FUNCTION(arg=2, lineno=6)
          74	BINARY_SUBTRACT(arg=None, lineno=6)
          76	CALL_FUNCTION(arg=2, lineno=6)
          78	GET_ITER(arg=None, lineno=6)
>         80	FOR_ITER(arg=4, lineno=6)
          82	STORE_FAST(arg=3, lineno=6)
          84	LOAD_CONST(arg=2, lineno=7)
          86	STORE_FAST(arg=4, lineno=7)
          88	JUMP_ABSOLUTE(arg=41, lineno=7)
>         90	LOAD_FAST(arg=2, lineno=8)
          92	RETURN_VALUE(arg=None, lineno=8)
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - pending: deque([State(pc_initial=0 nstack_initial=0)])
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - stack: []
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - state.pc_initial: State(pc_initial=0 nstack_initial=0)
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - dispatch pc=0, inst=NOP(arg=None, lineno=1)
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - dispatch pc=2, inst=LOAD_FAST(arg=0, lineno=2)
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - dispatch pc=4, inst=LOAD_ATTR(arg=0, lineno=2)
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - stack ['$x2.0']
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - dispatch pc=6, inst=STORE_FAST(arg=1, lineno=2)
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - stack ['$4load_attr.1']
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - dispatch pc=8, inst=LOAD_GLOBAL(arg=1, lineno=3)
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - dispatch pc=10, inst=LOAD_ATTR(arg=2, lineno=3)
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - stack ['$8load_global.2']
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - dispatch pc=12, inst=LOAD_FAST(arg=1, lineno=3)
2025-03-21 20:14:15,391 - numba.core.byteflow - DEBUG - stack ['$10load_attr.3']
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - dispatch pc=14, inst=LOAD_GLOBAL(arg=1, lineno=3)
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - stack ['$10load_attr.3', '$full_shape012.4']
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - dispatch pc=16, inst=LOAD_ATTR(arg=3, lineno=3)
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - stack ['$10load_attr.3', '$full_shape012.4', '$14load_global.5']
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - dispatch pc=18, inst=LOAD_CONST(arg=1, lineno=3)
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - stack ['$10load_attr.3', '$full_shape012.4', '$16load_attr.6']
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - dispatch pc=20, inst=CALL_FUNCTION_KW(arg=2, lineno=3)
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - stack ['$10load_attr.3', '$full_shape012.4', '$16load_attr.6', '$const18.7']
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - dispatch pc=22, inst=STORE_FAST(arg=2, lineno=3)
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - stack ['$20call_function_kw.8']
